time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-3.774854079504247,-1.9439930384994544,24.177606275183734,6.0172383200652035,6.236700008373218,0.0,-1.5714665633588007,-2.6966123123609207,5.57435990291,-0.23297234823903898,-0.11371929014882887,0.0,444.21024323614296,443.31982075383223,444.4294277012579,441.5241507800977
3.960000000000003,-3.868600083431241,-2.109627260911862,24.50815270356173,6.002888082564748,6.229951887784839,0.0,-1.552913773980991,-2.8256354002820196,5.443993422142939,-0.25592642325772497,-0.11008003758826197,0.0,401.4685481953941,401.7859812588862,402.55655434907413,400.40871706290045
4.020000000000002,-3.9607761460200317,-2.285076629303941,24.83723701609323,5.988130980000044,6.224044595072595,0.0,-1.5190319193668196,-3.02398281753552,5.524294058306996,-0.23115196233902696,-0.08185730118757222,0.0,470.48299089780295,472.6553018185248,471.4373202915162,473.2906567765737
4.080000000000001,-4.050872746383129,-2.4723805664317355,25.16992269834146,5.973952941605866,6.218923419050366,0.0,-1.48373669176668,-3.2206526173839247,5.564235918737451,-0.24932598713949838,-0.09346109852078532,0.0,461.0014804805652,460.0777088047082,463.73873989653003,462.2549087894216
4.14,-4.138888667631305,-2.6711069683855784,25.50287603261867,5.958712816232698,6.213781357390518,0.0,-1.4496791999248406,-3.404777318057954,5.533545651108415,-0.26551473852261886,-0.07350774340343792,0.0,440.08996577891816,441.7324909180765,441.5733506877583,440.16969914429893
4.199999999999998,-4.224937264597083,-2.880400337235374,25.83169653929698,5.943150284122634,6.208843685650496,0.0,-1.4182489893887187,-3.5728879721932145,5.4268583769349785,-0.2493096269615433,-0.11255813186991193,0.0,418.5065486930092,415.0859617244054,414.83243230444305,416.18019199395025
4.259999999999997,-4.308199341695087,-3.1036438615445547,26.16420427818288,5.927938001331777,6.201740073894539,0.0,-1.3564127359294582,-3.869812470433862,5.654283651817764,-0.2636997878383251,-0.13381679592597853,0.0,524.6478335848634,523.1589450612947,523.0107534203167,521.9530442854415
4.319999999999996,-4.388410627016533,-3.341504549157963,26.500630119519947,5.912529773197294,6.193530648832841,0.0,-1.3166683003060766,-4.060083030670417,5.559440938855892,-0.24572941669829834,-0.14363328716832738,0.0,426.6750277290289,425.81762005854335,425.59033596807393,427.0562988260876
4.379999999999995,-4.465573823411344,-3.5931454970896057,26.83669541884414,5.898173472048654,6.184449779746544,0.0,-1.2546126430911904,-4.3290455752362815,5.64104218250417,-0.22877480542772713,-0.17489387975338944,0.0,487.8272241813369,485.46657899664643,484.7540216079793,485.9744788196178
4.439999999999993,-4.539159583207576,-3.8599190206872045,27.174333163111328,5.8855389958796245,6.174222156479168,0.0,-1.197376305303491,-4.564389505235307,5.612575029351756,-0.18804683179115284,-0.16281977291095678,0.0,453.4590495873008,454.40085682436666,452.31899403513063,455.54330889184956
